text,stars,date
"Đồ ăn ngon, bé nhân ciên dễ thương Đồ ăn:  5…   Thêm",5 sao,6 tháng trước
"Đồ ăn ngon , nhân viên nhiệt tình sẽ comeback Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Đây là địa điểm mà gia đình mình hay ghé mỗi khi có dịp. Chất lượng đồ ăn ở đây khá ổn. Giá cả KFC thì phải chăng. Điểm trừ nếu bạn ghé ở đây vào cuối tuần có tổ chức tiệc sinh nhật của bé nào đó thì không gian tầng trên khá là ồn ào.   Thêm,5 sao,một năm trước
"Quá tệ 😩, gà khô và khoai nguội …",1 sao,3 năm trước
"gà ngon, phục vụ nhiệt tình , ko đợi lâu Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Đồ ăn ra nhanh, nhân viên cực kỳ thân thiện",5 sao,7 tháng trước
Thơm ngon nóng hổi Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Giao hàng nhanh gà ngon, nhân viên nhiệt tình sẽ quay lại nha Dịch vụ Ăn…   Thêm",5 sao,8 tháng trước
"Mình order 4 bánh trứng đem về, nhân viên quầy hỏi sup còn đủ bánh không? Sup trả lời còn thì bạn nhân viên mới thanh toán tiền. Đứng đợi order thì chẳng ai hướng dẫn khách vào thứ tự đứng đúng line order. Khách đứng tràn tùm lum. Trời thì …   Thêm",1 sao,2 năm trước
"Nhân viên vui vẻ nhiệt tình, 10 điểm dễ thương Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Chất lượng phục vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Không gian rộng rãi , coa sinh nhật nên hơi ồn, chấp nhận dc sẽ quay lại Dịch vụ…   Thêm",5 sao,9 tháng trước
"nhân viên nhiệt tình, gà ngon Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"ga kia ai ran ma gion, ga ran rat ngon va nhan vien phuc vu tai tinh Dịch vụ…   Thêm",5 sao,7 tháng trước
gà truyền thống rất ngon,5 sao,3 tháng trước
"nhân viên thân thiện, không gian thoáng, sạch sẽ Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Nhân viên thái độ. Có chổ cho mấy bé nhỏ chơi nhưng khi mấy bé chơi thì lại la ồn là ko cho chơi. Nhắc nhở khách với thái độ khó chịu. Đáng nói hơn khi khi khách lấy tương thì bạn nhân viên đó quăng mấy cái mâm ngay chổ khách đứng. Mất lịch …   Thêm,1 sao,2 năm trước
"Rộng rãi , có khu vui chơi cho trẻ em , dịch vụ tốt sẽ quay lại",5 sao,7 tháng trước
"Tôi cảm thấy cũng bình thường, không quá khen hay chê, dịch vụ tốt, nhân viên nhiệt tình nhưng đôi khi lại khá chậm chạp và còn không hiểu ý người dùng , một số phục vụ khá hời hợt, đồ ăn thì miễn bàn, gà luôn có chất lượng đồng đều, đôi khi khô.   Thêm",4 sao,một năm trước
"Nhanh, phục vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,một tháng trước
"Đồ ăn lên nhanh, chỗ ngồi thoáng mát. Đồ ăn:  5…   Thêm",5 sao,6 tháng trước
Nhân viên Tuyệt Vời Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Không gian quán sạch,đẹp nhân viên thân thiện Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Mua 2 phần Combo vì có trẻ em mà nhờ đem giúp 1 khay nhưng nhân viên không hỗ trợ. Sau khi ăn xong mua thêm phần bánh kim sa mà thái độ tư vấn cũng thấy khó chịu thay vì giải thích phần ăn kèm mới giảm giá một cách nhẹ nhàng. Không được thì …   Thêm,1 sao,một năm trước
"sạch sẽ, phục vụ nhanh Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,3 tháng trước
"Nhân viên 7 8 người mà lấy đồ cho khách đợi rất lâu, trong khi quán ko đông. Chỉ lo nói chuyện riêng. Vd: lấy cái chén nhỏ đựng tương mà đợi cả buổi. Dịch vụ tệ.   Thêm",3 sao,một năm trước
"Nhà hàng sạch sẽ, nhân viên phục vụ nhiệt tình, chu đáoo. Siêu thân thiện luôn ạ! Đồ ăn chất lượng!💐🥰 …   Thêm",5 sao,một năm trước
"Dịch vụ quá tệ, kfc quận 10, chắc tối rồi nhân viên lo về Dịch vụ:  1",1 sao,7 tháng trước
Được hỗ trợ nhiệt tinh Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
"Thay đổi bắt khách tự bấm oder đồ ăn , bắt cung cấp thông tin cá nhân (tên/phone…)
Không chấp nhận dù KFC Q10 mình cực yêu thích.   Thêm",1 sao,một năm trước
Trên cả tuyệt vời❤️❤️ Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
"10/10 gravy, view đẹp xinh, bánh trứng quá ngon Dịch vụ Ăn tại chỗ…   Thêm",5 sao,6 tháng trước
Phần ăn lên nhanh phục vụ nhiệt tình Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
hôm nay ok nhanh nhẹn Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,2 tháng trước
Tốt đồ ăn ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"Rất tuyệt vời, sạch sẽ, nhân viên năng lượng, sẽ quay lại Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"Hôm nay mình có đi với bạn đến order phần combo gà 5 miếng 58k, hamburger tôm, khoai tây nhỏ và nước lớn. Mình đi tầm 12h15, lúc đầy quầy cũng không đông khách cho lắm. Mình có nghe chị quản lý (áo trắng) lớn tiếng với bạn nhân viên (hình …   Thêm",1 sao,2 năm trước
Phục vụ tốt dễ thương Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"Gà nóng giòn, nhân viên phục vụ nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Nhân viên mặt như đưa đám
Shiper grab đến báo đơn không làm
Ưu tiên làm đơn cho shoppee Dịch vụ: …   Thêm",1 sao,một năm trước
"Đồ ăn ngon, chỗ ngồi sạch sẽ Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
nhân viên thân thiện Giá mỗi người 1-100.000 ₫…   Thêm,5 sao,một tháng trước
"Chất lượng phúc vụ quá tệ. Mình gọi 1 phần bữa trưa burger tôm ăn tại chỗ, nhân viên kêu đứng đợi lấy luôn. Bình thường khách hàng mà đứng đợi lấy thì chỉ trong tầm 1-2 phút hoặc là lấy nước rồi nhân viên bưng đồ ăn lên sau , đây mình đứng …   Thêm",1 sao,một năm trước
"Trải nghiệm của mình tại chi nhánh này rất tốt, không gian rộng rãi thoáng mát, nhân viên nhiệt tình. Món ăn nóng giòn, ngon, vị đậm đà. Đáng để quay lại trải nghiệm lần sau.   Thêm",5 sao,Thời gian chỉnh sửa: 7 tháng trước
"Gà ngon, nhân viên nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,6 tháng trước
"Gà nóng giòn cay ngon
Dịch vụ tốt
Không khí thoáng mát mẻ Dịch vụ Ăn tại…   Thêm",5 sao,9 tháng trước
ngon nha 🤤 … Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
"gà rán ngon, chất lượng, không gian rộng  rãi view đẹp, nhân viên dễ thương nhiệt tình, nhiều combo ưu đãi hấp dẫn. nói chung là good   Thêm",5 sao,một năm trước
"Gà ngon, phục vụ tốt, ko đợi lâu Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Nhân viên phục vụ nhiệt tình, đồ ăn ra nhanh , ngon đã trải nghiệm và quay lại nhiều lần Dịch vụ…   Thêm",5 sao,một năm trước
"Nhân viên nhiệt tình, không gian thoáng mát Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Ok ngon Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,3 tuần trước
"Đặt má đùi, cố tình đưa cánh gà, con nhỏ không biết đụng vào, thằng cửa hàng trưởng không cho đổi, làm dịch vụ thức ăn nhanh mà thủ đoạn quá",1 sao,một năm trước
"Thái độ nhân viên cực kì tệ,nhất là bảo vệ giữ xe,như là cha người ta vậy. Đồ ăn:  3…   Thêm",1 sao,một năm trước
"Gà bị cũ ... màu chiên bị xẫm như chiên lại, có mùi dầu hắc. Không quay lại Đồ ăn:  1…   Thêm",2 sao,9 tháng trước
Không khí mát mẻ Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
Rất tốt Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,7 tháng trước
Nhân viên ko biết tư vấn khách. Làm mua dư ra 1 lon pepsi.... Đồ ăn:  1…   Thêm,1 sao,9 tháng trước
Quán sạch sẽ nhân viên dễ thương good good. Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Nhân viên dễ thương, nhiệt tình quay lại quài quài Dịch vụ Mua mang đi…   Thêm",5 sao,7 tháng trước
"Đồ ăn ngon, nhân viên phục vụ nhiệt tình Đồ ăn:  5…   Thêm",5 sao,một năm trước
KFC mãi tuyệt khá ồn tí thôi nhưng vậy là quá ok rồi!!!😜😍 … Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Nhân viên order tối ngày 16/5/2024 không giới thiệu rõ cho khách về combo, khách phản hồi lại thì không giải quyết   Thêm",1 sao,một năm trước
"nhân viên nhiệt tình, đồ ăn ngon Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
"Con mình rất thích ăn gà nên mình hay dẫn bé đến KFC để ăn, chi nhánh này ở gần nhà nên mình lựa chọn, gà luôn nóng giòn, không gian rộng rãi, thoáng mát, nhân viên kiên nhẫn nhiệt tình   Thêm",5 sao,một năm trước
"Gà nóng giòn, quán mát mẻ Dịch vụ Ăn tại chỗ…   Thêm",5 sao,5 tháng trước
Rất ngon,5 sao,3 tuần trước
Mọi người dễ thương Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
Đặt giao 1 tiếng đồng hồ mới đem qua. Trong khi nhà chỉ cách có 400m. Dịch vụ…   Thêm,1 sao,một năm trước
Tuyệt vời Dịch vụ Mua mang đi…   Thêm,5 sao,một tháng trước
"Nhân viên tận tình chăm sóc khách hàng , đồ ăn phục vụ nhanh , nóng , hợp khẩu vị. Dịch vụ…   Thêm",5 sao,một năm trước
"Gà ngon, chất lượng phục vụ tốt",5 sao,6 tháng trước
"Tuy giá cao chút nhưng được cái đồ ăn ngon hơn những nhà hàng khác. Đã đến đây nhiều lần, thái độ nhân viên rất tốt và không lo chỗ để xe. Luôn ở tình trạng đông khách nên tốt nhất tránh thời gian cao điểm để trải nghiệm hết mức có thể.   Thêm",5 sao,2 năm trước
Còn chỗ để xe nhưng tài xế đuổi mình và nói hết chỗ gửi xe rồi đi đi Đồ ăn:  5…   Thêm,1 sao,10 tháng trước
Đồ ăn ngon,5 sao,3 tuần trước
"Quán làm rất rất lâu
Bảo 25phut nữa có.
Xong 25phut sau lại nó thêm 5p có …   Thêm",1 sao,một năm trước
"hôm nay mình đi ăn tại kfc tuy hơi đông, có tiệc sn nhưng các bạn nhân viên vẫn takecare rất nhiệt tình, thông cảm cho quán đông nhma vẫn phục vụ tốt, đồ ăn ngon, nhanh, sẽ găn bó lâu dài vs kfc ngô gia tự ❤️❤️❤️❤️   Thêm",5 sao,Thời gian chỉnh sửa: 7 tháng trước
"Phục vụ tốt, thức ăn lên nhanh Đồ ăn:  5…   Thêm",5 sao,6 tháng trước
"Tiêu chuẩn như các nhà hàng khác trong chuổi. View lầu 1 nhìn ra vòng xoay đẹp. Nhìn ra nhiều hướng nhưng bị cây che mất một cạnh. Có sân chơi nhỏ cho trẻ ở tầng 1. Gửi xe miễn phí. Nhân viên đa phần phục vụ thái độ tốt, nhưng thi thoảng gặp vài bạn nghiệp vụ giao tiếp hơi kém cũng gây khó chịu.   Thêm",5 sao,Thời gian chỉnh sửa: 2 năm trước
"Gà không ngon, nguội va cứng. Khoai tây thi dai, nguội như khoai cũ. KFC Nói chung giờ ko ngon như ngày trước. Nhân viên thì rất nghiêm túc...ko thấy nụ cười😬 …   Thêm",2 sao,một năm trước
"Dịch vụ kém, thái độ bất cần thiệt sự, mình order gần 500k mà còn kiểu k thèm, chắc những đơn thấp hơn cho ra về luôn quá. (Nhân viên order: Nguyễn Thị Thanh Thảo) …   Thêm",3 sao,2 năm trước
"Đăng khuyến mãi 19k/ miếng gà mà đến 2 lần lần nào cũng kêu hết. Kêu chờ 30ph. Liệu chi nhánh này có khuyến mãi thật không? Bảo vệ thì thấy khách vô cũng chẳng thèm đối hoài, ngay cả việc ghi số lấy thẻ giữ xe cũng chẳng thèm ngó ngàng. …   Thêm",1 sao,2 năm trước
"Nhân viên thái độ, thiếu tôn trọng khách hàng & bảo vệ cũng y vậy luôn chê, không bao giờ quay lại chi nhánh này   Thêm",1 sao,một năm trước
Đặt hàng từ 18h mà tới 19h30 chưa thấy đồ ăn đâu Dịch vụ Giao tận nơi…   Thêm,1 sao,8 tháng trước
Thấy phụ vụ tốt là quá đc rồi Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Nhanh viên xinh quá trời ạ,
Đồ ăn ngon nha Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"sạch sẽ, đồ ăn ngon, view ở đây chill lúm Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
Em ăn xong thèm mãi ạ,5 sao,3 tháng trước
"Không gian thoáng mát sạch sẽ, chất lượng dịch vụ tốt Dịch vụ Ăn tại chỗ…   Thêm",5 sao,10 tháng trước
"Ok, view cây xanh, nv nhiệt tình",5 sao,một năm trước
"Đồ ăn ngon , phục vụ tốt Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Bình thường 1tuần mình sẽ ghé 1 đến 2 lần , các bạn phục vụ rất ok , hôm nay gặp bạn quản lý áo trắng làm bill , cơm bình thường sẽ bỏ hộp lớn khi mình bỏ gà vào ăn sẽ tiện hơn ,nay bạn quản lý kêu bỏ hộp nhỏ ém cơm xuống ăn zị ngon kiểu gì …   Thêm",1 sao,2 năm trước
Ngon. Giá hợp lý. Nhân viên dễ thương Dịch vụ Ăn tại chỗ…   Thêm,5 sao,8 tháng trước
Quá oki Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,một tháng trước
"Nhân viên ở quầy order thái độ tệ, nói chuyện trống không. 4 5 nhân viên trong quầy nhưng nạnh qua nạnh lại không ai đi rửa dao, mình xin dao ăn gà thì cho mình luôn 4 cái nĩa. …   Thêm",1 sao,2 năm trước
Đông dui hơn vào cuối tuần. Nhân viên 10₫ Dịch vụ Mua mang đi…   Thêm,5 sao,8 tháng trước
Bánh tart trứng trắng và k còn nguyên vẹn (bị méo móp). Lâu rồi mới ăn but thất vọng quá Loại hình bữ…   Thêm,3 sao,một năm trước
"Món ăn ngon, phần ăn lên nhanh",5 sao,6 tháng trước
Đồ ăn có nhanh nhân viên thân thiện Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
Tuyệt vời Đồ ăn:  5 Dịch vụ:  …   Thêm,5 sao,một tháng trước
"Nhân viên nhiệt tình, trả đơn nhanh Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"Mình đến mua lúc 20:55 phút. Thấy sắp đóng của nên mình mua mang về nhanh chóng. Kh làm gì quá đáng nhưng mà thái độ nhân viên tệ, bạn nhân viên cashier rất thái độ với khách hàngg. Mong KFC khắc phục   Thêm",1 sao,2 năm trước
"Phục vụ xem thường khách
Lúc vô xếp hàng mua không bảo đứng 1 hàng. Đứng đợi cho đã tới lượt mới kêu xếp vô 1 hàng làm như vậy phải xếp lại từ đầu hả thái độ gì kì vậy",1 sao,2 năm trước
Nhân viên dễ thương nhiệt tình,5 sao,một tháng trước
"Dịch vụ tốt, đồ ăn ngon. Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Nhân viên kiểu giỡn hớt, thái độ cư xử kém, ko giới thiệu ch trình khuyến mãi cho khách, gà ở đây nhạt so với chi nhánh khác.",1 sao,2 năm trước
"Nhà hàng view đep , dồ ăn ngon Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
ngon lắm nha Dịch vụ Ăn tại chỗ…   Thêm,5 sao,5 tháng trước
"Gà ngon, nhân viên tư vấn nhiệt tình Đồ ăn:  5…   Thêm",5 sao,8 tháng trước
"Nhân viên thân thiện, nhiệt tình, take care khách từ A -> Z, gà rán nóng giòn Dịch vụ…   Thêm",5 sao,một năm trước
Đồ ăn ngon nhân viên nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một năm trước
gà ngon và nhân viên nhiệt tình ạ Đồ ăn:  5…   Thêm,5 sao,9 tháng trước
"Chat luong dich vu tot, khi trai nghiem dich vu o day toi co cam giac than thien thoai mai Đồ ăn: …   Thêm",5 sao,10 tháng trước
Cám ơn nha Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"phục vụ tận tình, làm việc chuyên nghiệp Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Gà ngon nv nhiệt tình,5 sao,6 tháng trước
"ngon và phục vụ nhanh, tận tình Đồ ăn:  5…   Thêm",5 sao,8 tháng trước
"Đồ ăn ngon, nóng giòn nhất trong các chi nhánh kfc mình từng ăn.
Có điều máy lạnh thì lạnh quá, mình ko quen 😂 …",5 sao,một năm trước
"Đồ ăn ngon, nhân viên thái độ phục vụ lịch sự, 10 điểm Đồ ăn:  5…   Thêm",5 sao,một năm trước
"gà ngon, nhân viên nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Nhân viên thân thiện, vui vẻ, đồ ăn ngon Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Đang có chương trình khuyễn mãi gà miếng 19k nên ghé, phần thịt bên trong trắng và khô, bên ngoài không giòn lắm, ăn tạm tạm. Mình ăn ở tầng 2, thấy không gian không sạch sẽ lắm, sàn nước khá lênh láng, được cái khá mát, máy lạnh chạy phù …   Thêm",4 sao,3 năm trước
Không gian thoát mát nhân viên dễ thương Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"nhân viên thái độ cứ hở là đuổi về
khoai Tây chiên không có giòn,mềm lắm Đồ ăn:  3…   Thêm",1 sao,một năm trước
Nhân viên nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm,5 sao,Thời gian chỉnh sửa: một tháng trước
"Cửa hàng khang trang, sạch sẽ!
Chất lượng dịch vụ tốt Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Nhân viên order xem lại thái độ phục vụ đi ạ. Không biết đang mệt hay gì nhưng rất “NẠT” khách nha 😅
Thật sự là lâu rồi mới ăn lại KFC mà không biết bên khác như thế nào, chứ gà bên đây vừa NGUỘI và KHÔ. Không còn ngon như trước. 😃 …   Thêm",1 sao,2 năm trước
"Ngày xưa đây là khu chợ Miên, bán các món Miên. Nay trở thành khu ẩm thực với nhiều loại thức ăn nhanh của Thái, cá viên chiên, đồ chiên....",5 sao,2 năm trước
"Dịch vụ tốt, nhân viên nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"gà giòn hợp vị, phục vụ nhanh Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Đồ ăn ngon Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
Hn đẹp trai thân thiện Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,4 tháng trước
Okay nhân viên dễ thương Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Thức ăn thì khỏi bàn ha
Line order hơi lộn xộn, lúc 1 lúc 2 nên hơi rối. Còn lại ổn Dịch vụ…   Thêm",5 sao,một năm trước
vui vẻ nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
"Nhân viên nhiệt tình, thân thiện. View chất lượng, đồ ăn ngon. Đồ ăn:  5…   Thêm",5 sao,Thời gian chỉnh sửa: một năm trước
"Mát mẻ, nhân viên vui vẻ nhiệt tình Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
nhân viên dth,5 sao,5 tháng trước
nhân viên order nói như đấm vào tai. Bưng đồ nhăn mặt như khỉ. Lấy tương một miếng mà keo kiệt…. Dịch…   Thêm,1 sao,2 năm trước
Nhân viên vui vẻ nhiệt tình Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
Quán làm rất là lâu . Chờ mệt mõi Đồ ăn:  2…   Thêm,1 sao,8 tháng trước
"Hôm nay ngày 10/05/2022, khoảng gần 19h mình ghé KFC Ngô Gia Tự, đã có người đến trc nên mình đứng chờ, sau mình có 1 người vừa đến nhân viên cashier (ko để ý bảng tên) mời người đó đến quầy order, ok mình nhường. Xong mình vừa bước đến trc …   Thêm",1 sao,3 năm trước
Gà dạo này hơi dở hơn lúc trước.,3 sao,5 năm trước
Nhân viên dễ thương quán rộng rãi Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Món ăn ngon, phần ăn lên nhanh Dịch vụ Ăn tại chỗ",5 sao,7 tháng trước
Món ăn ngon. Dịch vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,7 tháng trước
"Thái độ nhân viên cần xem lại , trải nghiệm không mấy hài lòng .",1 sao,một năm trước
"Phục vụ tốt, nhanh, gửi xe an toàn Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"gà này thì ăn quá ngán rồi, đc cái chi nhánh này nhân viên phục vụ nhanh, chỗ ngồi sạch dắt nít tới chơi oke",5 sao,2 năm trước
"Đồ ăn thì rất vừa miệng, khôg gian thì rộng rãi, nhân viên thì nhiệt tình thân thiện Đồ ăn:  5…   Thêm",5 sao,Thời gian chỉnh sửa: một năm trước
"Quản lí siêu dễ thương
Phục vụ nhanh ạ
Iu Đồ ăn:  5…   Thêm",5 sao,8 tháng trước
"Gà ngon
Nhân viên nhiệt tình
Ngon!!!!! Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Vì ăn trong tết nên quán khá đông nên phục vụ không được chu đáo lắm nhưng được cái nhân viên nhiệt tình, nhanh nhẹn và chuyên nghiệp, quán mát mẽ, khá sạch, chỉ là khá ồn ào vì có chỗ chơi cho con nít, gà rán ngon, nóng giòn, lớp da béo ngậy, thịt chắc, giá trong tết cũng phải chăng, không tăng quá nhiều, mọi người nên ăn thử🙂 …",4 sao,4 năm trước
Rất tốt Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
"Nhân viên rất thân thiện và nhiệt tình, tuy nhiên do nhà hàng đã lâu nên trang thiết bị cơ sở vật chất thật sự đã xuống cấp nhìn không được sạch sẽ cho lắm",4 sao,4 năm trước
Nhân viên vui vẻ.niềm nở Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,7 tháng trước
Người đến sau thì bán trước nhân viên phục vụ không tốt  thu tiền rồi quên luôn khách Dịch vụ: …   Thêm,1 sao,một năm trước
Tuyệt vời Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
Nhân viên tuỵtbzoiwf Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,6 tháng trước
"Tôi order 30’ mà vẫn xác nhận đơn, gọi tổng đài k ai nghe máy trong khi đã trừ tiền k cho cancel",1 sao,2 năm trước
gút dóp Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
"Lâu lâu đến ăn KFC tại đây. Bé gọi cái Burger tôm, nhìn bề ngoài thì đẹp nhưng bánh thì có mùi men khá nồng và không mềm như bình thường giống như bánh đã hết hạn. Làm bé bỏ không ăn được. Hơi thất vọng",3 sao,3 năm trước
Đồ ăn rất ngon nha 100đ Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
Mình là khách hàng thân thiết ở KFC Ngô Gia Tự bởi vì nhà mình ngay góc đường. tuy nhiên lần này đến mình rất thất vọng. Mình gọi một phần gà combo ba người bốn cái bánh trứng và khoai tây chiên và khoai tây nghiền. …   Thêm,1 sao,6 năm trước
"tất cả đều ok .
bãi xe luôn đông .
không guan rộng thoải mái Đồ ăn:  4…   Thêm",4 sao,một năm trước
"Tự phục vụ hết, dù món ăn ra sau cũng phải canh chạy xuống lấy không như kfc chỗ khác khi có nhân viên đem ra dùm khách .   Thêm",2 sao,2 năm trước
Nhân viên nhiệt tình,5 sao,một tháng trước
Bảo 7h pm giao. Mà 6.21' pm giao. Gà thì nguội. Dịch vụ Giao tận nơi…   Thêm,4 sao,9 tháng trước
"Gà ngon-giòn-nóng, nhân viên dễ thương-nhiệt tình, 10 ĐIỂM! Đồ ăn:  5…   Thêm",5 sao,một năm trước
"Gà nóng giòn, phục vụ ok Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Phục vụ ổn ạ,5 sao,6 tháng trước
"nhân viên dth,mát Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,7 tháng trước
"Nhân viên phục vụ k thân thiện, ngoài gà rathì cácmón khác kngon, khaủphầncũng quá ít, giá cao",3 sao,3 năm trước
"Mọi thứ ổn, trừ 1 sao do đặt toilet ở tận tầng 3 Dịch vụ Ăn tại chỗ…   Thêm",4 sao,một năm trước
"Không gian rộng , ra do ăn nhanh Đồ ăn:  5…   Thêm",5 sao,8 tháng trước
"Chán quá, mình gọi cả ba món, món nào cũng lạnh tanh, không tìm nỗi một vị ấm ấm, khoai tây thì nguội đến mức mềm nhũng ra cơm, canh gà món nào cũng lạnh 🤔🤔🤔 thất vọng chót tin lầm k ghé lại nữa …",1 sao,4 năm trước
Dễ thương quá ạ sẽ ủng hộ Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
Thích nhất là vô đây ăn gà với phô mai que. Các bạn nhân viên nhiệt tình lắm.,5 sao,4 năm trước
Mua mang về bảo đợi 25p làm như Việt nam có mình kfc có gà gán vậy. Không phải mình khó. Thái độ nhân viên thấy mà chán,1 sao,4 năm trước
Nhân viên thái độ. Mình mua mang đi mà không cho mình 1b tương chấm nào luôn :)) Dịch vụ…   Thêm,1 sao,Thời gian chỉnh sửa: 3 năm trước
"Vị trí của cửa hàng nằm hướng ra vòng xoay nên là vị trí đắc địa, thuận lợi cho việc kinh doanh buôn bán, nơi khách hàng dễ lui tới. Cửa hàng xây dựng cũng tương đối phù hợp với địa điểm, chất lượng món ăn vẫn giữ được ổn định, tuy nhiên lượng khách đến đã giảm đi một phần, nhân viên giữ xe chưa được thân thiện lắm.",3 sao,5 năm trước
"Gà rán ngon, chỗ rộng rãi, nhân viên phục vụ nhiệt tình Đồ ăn:  5…   Thêm",5 sao,một năm trước
Yêu món đùi gà,5 sao,6 tháng trước
Nhiệt tình Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Order qua grab, gà quá nhạt, từ gà quay tiêu tới gà rán đều khô cứng, không juicy như những nơi khác. Cạch nơi này.",2 sao,2 năm trước
món ăn ngonnn,5 sao,9 tháng trước
thấy 3 miếng gà thèm đi bộ qua lotte ăn cho rồi 😡 … Dịch vụ Ăn tại chỗ…   Thêm,1 sao,một năm trước
"Gà ngon giòn, nóng, nhân viên phục vụ nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,Thời gian chỉnh sửa: 7 tháng trước
"gà nóng giòn, nhân viên nhiệt tình thân thiện, không gian thoáng mát Đồ ăn:  5…   Thêm",5 sao,một năm trước
"Thái độ nhân viên không tốt, khó chịu với khách hàng khi đến mua hàng Đồ ăn:  1…   Thêm",1 sao,2 năm trước
"Thái độ nhân viên không tốt, mình đến order không lịch sự với khách hàng Đồ ăn:  1…   Thêm",1 sao,2 năm trước
Tro choi vui qua nhan vien nhiet tinh Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
